"category","sub_category","Measure Names","segment","region","ship_mode","Measure Values"
"Office Supplies","Fasteners","number_of_records","Corporate","West","Same Day",1
"Office Supplies","Fasteners","profit","Corporate","West","Same Day",9
"Office Supplies","Fasteners","profit_ratio","Corporate","West","Same Day",0.5
"Office Supplies","Fasteners","quantity","Corporate","West","Same Day",5
"Office Supplies","Fasteners","sales","Corporate","West","Same Day",18
"Office Supplies","Fasteners","discount","Corporate","West","Second Class",0.2
"Office Supplies","Fasteners","number_of_records","Corporate","West","Second Class",1
"Office Supplies","Fasteners","profit","Corporate","West","Second Class",3
"Office Supplies","Fasteners","profit_ratio","Corporate","West","Second Class",0.33
"Office Supplies","Fasteners","quantity","Corporate","West","Second Class",3
"Office Supplies","Fasteners","sales","Corporate","West","Second Class",9
"Office Supplies","Fasteners","discount","Corporate","West","Standard Class",0.4
"Office Supplies","Fasteners","number_of_records","Corporate","West","Standard Class",7
"Office Supplies","Fasteners","profit","Corporate","West","Standard Class",36
"Office Supplies","Fasteners","profit_ratio","Corporate","West","Standard Class",2.61
"Office Supplies","Fasteners","quantity","Corporate","West","Standard Class",27
"Office Supplies","Fasteners","sales","Corporate","West","Standard Class",93
"Office Supplies","Fasteners","discount","Home Office","Central","Second Class",0.2
"Office Supplies","Fasteners","number_of_records","Home Office","Central","Second Class",1
"Office Supplies","Fasteners","profit","Home Office","Central","Second Class",6
"Office Supplies","Fasteners","profit_ratio","Home Office","Central","Second Class",0.35
"Office Supplies","Fasteners","quantity","Home Office","Central","Second Class",4
"Office Supplies","Fasteners","sales","Home Office","Central","Second Class",16
"Office Supplies","Fasteners","discount","Home Office","Central","Standard Class",0.4
"Office Supplies","Fasteners","number_of_records","Home Office","Central","Standard Class",6
"Office Supplies","Fasteners","profit","Home Office","Central","Standard Class",24
"Office Supplies","Fasteners","profit_ratio","Home Office","Central","Standard Class",1.16
"Office Supplies","Fasteners","quantity","Home Office","Central","Standard Class",30
"Office Supplies","Fasteners","sales","Home Office","Central","Standard Class",107
"Office Supplies","Fasteners","discount","Home Office","East","First Class",0.4
"Office Supplies","Fasteners","number_of_records","Home Office","East","First Class",2
"Office Supplies","Fasteners","profit","Home Office","East","First Class",5
"Office Supplies","Fasteners","profit_ratio","Home Office","East","First Class",0.12999999999999998
"Office Supplies","Fasteners","quantity","Home Office","East","First Class",8
"Office Supplies","Fasteners","sales","Home Office","East","First Class",20
"Office Supplies","Fasteners","discount","Home Office","East","Second Class",0.2
"Office Supplies","Fasteners","number_of_records","Home Office","East","Second Class",2
"Office Supplies","Fasteners","profit","Home Office","East","Second Class",7
"Office Supplies","Fasteners","profit_ratio","Home Office","East","Second Class",0.38999999999999996
"Office Supplies","Fasteners","quantity","Home Office","East","Second Class",13
"Office Supplies","Fasteners","sales","Home Office","East","Second Class",27
"Office Supplies","Fasteners","discount","Home Office","East","Standard Class",0.8
"Office Supplies","Fasteners","number_of_records","Home Office","East","Standard Class",7
"Office Supplies","Fasteners","profit","Home Office","East","Standard Class",26
"Office Supplies","Fasteners","profit_ratio","Home Office","East","Standard Class",2.7399999999999998
"Office Supplies","Fasteners","quantity","Home Office","East","Standard Class",25
"Office Supplies","Fasteners","sales","Home Office","East","Standard Class",63
"Office Supplies","Fasteners","discount","Home Office","South","First Class",0.2
"Office Supplies","Fasteners","number_of_records","Home Office","South","First Class",1
"Office Supplies","Fasteners","profit","Home Office","South","First Class",2
"Office Supplies","Fasteners","profit_ratio","Home Office","South","First Class",0.34
"Office Supplies","Fasteners","quantity","Home Office","South","First Class",2
"Office Supplies","Fasteners","sales","Home Office","South","First Class",7
"Office Supplies","Fasteners","discount","Home Office","South","Same Day",0
"Office Supplies","Fasteners","number_of_records","Home Office","South","Same Day",1
"Office Supplies","Fasteners","profit","Home Office","South","Same Day",0
"Office Supplies","Fasteners","profit_ratio","Home Office","South","Same Day",0.02
"Office Supplies","Fasteners","quantity","Home Office","South","Same Day",5
"Office Supplies","Fasteners","sales","Home Office","South","Same Day",9
"Office Supplies","Fasteners","discount","Home Office","South","Second Class",0
"Office Supplies","Fasteners","number_of_records","Home Office","South","Second Class",1
"Office Supplies","Fasteners","profit","Home Office","South","Second Class",1
"Office Supplies","Fasteners","profit_ratio","Home Office","South","Second Class",0.33
"Office Supplies","Fasteners","quantity","Home Office","South","Second Class",2
"Office Supplies","Fasteners","sales","Home Office","South","Second Class",4
"Office Supplies","Fasteners","discount","Home Office","South","Standard Class",0.4
"Office Supplies","Fasteners","number_of_records","Home Office","South","Standard Class",6
"Office Supplies","Fasteners","profit","Home Office","South","Standard Class",27
"Office Supplies","Fasteners","profit_ratio","Home Office","South","Standard Class",1.47
"Office Supplies","Fasteners","quantity","Home Office","South","Standard Class",21
"Office Supplies","Fasteners","sales","Home Office","South","Standard Class",126
"Office Supplies","Fasteners","discount","Home Office","West","First Class",0
"Office Supplies","Fasteners","number_of_records","Home Office","West","First Class",1
"Office Supplies","Fasteners","profit","Home Office","West","First Class",3
"Office Supplies","Fasteners","profit_ratio","Home Office","West","First Class",0.32
"Office Supplies","Fasteners","quantity","Home Office","West","First Class",2
"Office Supplies","Fasteners","sales","Home Office","West","First Class",8
"Office Supplies","Fasteners","discount","Home Office","West","Same Day",0
"Office Supplies","Fasteners","number_of_records","Home Office","West","Same Day",1
"Office Supplies","Fasteners","profit","Home Office","West","Same Day",0
"Office Supplies","Fasteners","profit_ratio","Home Office","West","Same Day",0.02
"Office Supplies","Fasteners","quantity","Home Office","West","Same Day",3
"Office Supplies","Fasteners","sales","Home Office","West","Same Day",6
"Office Supplies","Fasteners","discount","Home Office","West","Second Class",0
"Office Supplies","Fasteners","number_of_records","Home Office","West","Second Class",2
"Office Supplies","Fasteners","profit","Home Office","West","Second Class",2
"Office Supplies","Fasteners","profit_ratio","Home Office","West","Second Class",0.51
"Office Supplies","Fasteners","quantity","Home Office","West","Second Class",4
"Office Supplies","Fasteners","sales","Home Office","West","Second Class",11
"Office Supplies","Fasteners","discount","Home Office","West","Standard Class",0.4
"Office Supplies","Fasteners","number_of_records","Home Office","West","Standard Class",13
"Office Supplies","Fasteners","profit","Home Office","West","Standard Class",16
"Office Supplies","Fasteners","profit_ratio","Home Office","West","Standard Class",3.18
"Office Supplies","Fasteners","quantity","Home Office","West","Standard Class",49
"Office Supplies","Fasteners","sales","Home Office","West","Standard Class",156
"Office Supplies","Labels","discount","Consumer","Central","First Class",0.8
"Office Supplies","Labels","number_of_records","Consumer","Central","First Class",5
"Office Supplies","Labels","profit","Consumer","Central","First Class",16
"Office Supplies","Labels","profit_ratio","Consumer","Central","First Class",1.85
"Office Supplies","Labels","quantity","Consumer","Central","First Class",17
"Office Supplies","Labels","sales","Consumer","Central","First Class",47
"Office Supplies","Labels","discount","Consumer","Central","Same Day",0.2
"Office Supplies","Labels","number_of_records","Consumer","Central","Same Day",2
"Office Supplies","Labels","profit","Consumer","Central","Same Day",16
"Office Supplies","Labels","profit_ratio","Consumer","Central","Same Day",0.85
"Office Supplies","Labels","quantity","Consumer","Central","Same Day",3
"Office Supplies","Labels","sales","Consumer","Central","Same Day",37
"Office Supplies","Labels","discount","Consumer","Central","Second Class",0.2
"Office Supplies","Labels","number_of_records","Consumer","Central","Second Class",4
"Office Supplies","Labels","profit","Consumer","Central","Second Class",24
"Office Supplies","Labels","profit_ratio","Consumer","Central","Second Class",1.77
"Office Supplies","Labels","quantity","Consumer","Central","Second Class",14
"Office Supplies","Labels","sales","Consumer","Central","Second Class",51
"Office Supplies","Labels","discount","Consumer","Central","Standard Class",2
"Office Supplies","Labels","number_of_records","Consumer","Central","Standard Class",22
"Office Supplies","Labels","profit","Consumer","Central","Standard Class",280
"Office Supplies","Labels","profit_ratio","Consumer","Central","Standard Class",9.11
"Office Supplies","Labels","quantity","Consumer","Central","Standard Class",89
"Office Supplies","Labels","sales","Consumer","Central","Standard Class",609
"Office Supplies","Labels","discount","Consumer","East","First Class",1.4000000000000001
"Office Supplies","Labels","number_of_records","Consumer","East","First Class",13
"Office Supplies","Labels","profit","Consumer","East","First Class",149
"Office Supplies","Labels","profit_ratio","Consumer","East","First Class",5.28
"Office Supplies","Labels","quantity","Consumer","East","First Class",59
"Office Supplies","Labels","sales","Consumer","East","First Class",366
"Office Supplies","Labels","discount","Consumer","East","Same Day",0.2
"Office Supplies","Labels","number_of_records","Consumer","East","Same Day",4
"Office Supplies","Labels","profit","Consumer","East","Same Day",66
"Office Supplies","Labels","profit_ratio","Consumer","East","Same Day",1.79
"Office Supplies","Labels","quantity","Consumer","East","Same Day",19
"Office Supplies","Labels","sales","Consumer","East","Same Day",143
"Office Supplies","Labels","discount","Consumer","East","Second Class",0.4
"Office Supplies","Labels","number_of_records","Consumer","East","Second Class",11
"Office Supplies","Labels","profit","Consumer","East","Second Class",95
"Office Supplies","Labels","profit_ratio","Consumer","East","Second Class",4.93
"Office Supplies","Labels","quantity","Consumer","East","Second Class",41
"Office Supplies","Labels","sales","Consumer","East","Second Class",213
"Office Supplies","Labels","discount","Consumer","East","Standard Class",1.6
"Office Supplies","Labels","number_of_records","Consumer","East","Standard Class",35
"Office Supplies","Labels","profit","Consumer","East","Standard Class",427
"Office Supplies","Labels","profit_ratio","Consumer","East","Standard Class",15.48
